variables=E1,E2,W12
zone i= 101 j= 101
  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.20000000E-01  0.88808322E-03
  0.00000000E+00  0.39999999E-01  0.16684356E-02
  0.00000000E+00  0.59999999E-01  0.23443840E-02
  0.00000000E+00  0.79999998E-01  0.29197572E-02
  0.00000000E+00  0.99999998E-01  0.33988718E-02
  0.00000000E+00  0.12000000E+00  0.37865197E-02
  0.00000000E+00  0.14000000E+00  0.40879574E-02
  0.00000000E+00  0.16000000E+00  0.43089010E-02
  0.00000000E+00  0.18000000E+00  0.44555279E-02
  0.00000000E+00  0.20000000E+00  0.45344894E-02
  0.00000000E+00  0.22000000E+00  0.45529380E-02
  0.00000000E+00  0.23999999E+00  0.45185750E-02
  0.00000000E+00  0.25999999E+00  0.44397292E-02
  0.00000000E+00  0.27999999E+00  0.43254784E-02
  0.00000000E+00  0.29999999E+00  0.41858412E-02
  0.00000000E+00  0.31999999E+00  0.40320820E-02
  0.00000000E+00  0.33999999E+00  0.38772228E-02
  0.00000000E+00  0.35999999E+00  0.37369680E-02
  0.00000000E+00  0.37999999E+00  0.36316134E-02
  0.00000000E+00  0.39999999E+00  0.35910167E-02
  0.00000000E+00  0.41999999E+00  0.36787333E-02
  0.00000000E+00  0.43999999E+00  0.39753376E-02
  0.00000000E+00  0.45999999E+00  0.42819815E-02
  0.00000000E+00  0.47999999E+00  0.45940041E-02
  0.00000000E+00  0.49999999E+00  0.49107514E-02
  0.00000000E+00  0.51999999E+00  0.52315810E-02
  0.00000000E+00  0.53999999E+00  0.55558634E-02
  0.00000000E+00  0.55999999E+00  0.58829826E-02
  0.00000000E+00  0.57999999E+00  0.62123378E-02
  0.00000000E+00  0.59999999E+00  0.65433436E-02
  0.00000000E+00  0.61999999E+00  0.68754315E-02
  0.00000000E+00  0.63999999E+00  0.72080507E-02
  0.00000000E+00  0.65999999E+00  0.75406688E-02
  0.00000000E+00  0.67999998E+00  0.78727732E-02
  0.00000000E+00  0.69999998E+00  0.82038711E-02
  0.00000000E+00  0.71999998E+00  0.85334911E-02
  0.00000000E+00  0.73999998E+00  0.88611831E-02
  0.00000000E+00  0.75999998E+00  0.91865197E-02
  0.00000000E+00  0.77999998E+00  0.95090961E-02
  0.00000000E+00  0.79999998E+00  0.98285310E-02
  0.00000000E+00  0.81999998E+00  0.10144467E-01
  0.00000000E+00  0.83999998E+00  0.10456570E-01
  0.00000000E+00  0.85999998E+00  0.10764532E-01
  0.00000000E+00  0.87999998E+00  0.11068068E-01
  0.00000000E+00  0.89999998E+00  0.11366918E-01
  0.00000000E+00  0.91999998E+00  0.11660847E-01
  0.00000000E+00  0.93999998E+00  0.11949646E-01
  0.00000000E+00  0.95999998E+00  0.12233128E-01
  0.00000000E+00  0.97999998E+00  0.12511133E-01
  0.00000000E+00  0.99999998E+00  0.12783523E-01
  0.00000000E+00  0.10200000E+01  0.13050186E-01
  0.00000000E+00  0.10400000E+01  0.13311032E-01
  0.00000000E+00  0.10600000E+01  0.13565996E-01
  0.00000000E+00  0.10800000E+01  0.13815034E-01
  0.00000000E+00  0.11000000E+01  0.14058126E-01
  0.00000000E+00  0.11200000E+01  0.14295271E-01
  0.00000000E+00  0.11400000E+01  0.14526493E-01
  0.00000000E+00  0.11600000E+01  0.14751834E-01
  0.00000000E+00  0.11800000E+01  0.14971357E-01
  0.00000000E+00  0.12000000E+01  0.15185144E-01
  0.00000000E+00  0.12200000E+01  0.15393296E-01
  0.00000000E+00  0.12400000E+01  0.15595934E-01
  0.00000000E+00  0.12600000E+01  0.15793193E-01
  0.00000000E+00  0.12800000E+01  0.15985228E-01
  0.00000000E+00  0.13000000E+01  0.16172209E-01
  0.00000000E+00  0.13200000E+01  0.16354321E-01
  0.00000000E+00  0.13400000E+01  0.16531766E-01
  0.00000000E+00  0.13600000E+01  0.16704758E-01
  0.00000000E+00  0.13800000E+01  0.16873527E-01
  0.00000000E+00  0.14000000E+01  0.17038314E-01
  0.00000000E+00  0.14200000E+01  0.17199375E-01
  0.00000000E+00  0.14400000E+01  0.17356976E-01
  0.00000000E+00  0.14600000E+01  0.17511396E-01
  0.00000000E+00  0.14800000E+01  0.17662923E-01
  0.00000000E+00  0.15000000E+01  0.17811858E-01
  0.00000000E+00  0.15200000E+01  0.17958509E-01
  0.00000000E+00  0.15400000E+01  0.18103195E-01
  0.00000000E+00  0.15600000E+01  0.18246244E-01
  0.00000000E+00  0.15800000E+01  0.18387992E-01
  0.00000000E+00  0.16000000E+01  0.18528781E-01
  0.00000000E+00  0.16200000E+01  0.18668964E-01
  0.00000000E+00  0.16400000E+01  0.18808896E-01
  0.00000000E+00  0.16600000E+01  0.18948942E-01
  0.00000000E+00  0.16800000E+01  0.19089471E-01
  0.00000000E+00  0.17000000E+01  0.19230856E-01
  0.00000000E+00  0.17200000E+01  0.19373476E-01
  0.00000000E+00  0.17400000E+01  0.19517712E-01
